rel pred,rel truth
-0.21428571428571425,-0.21428571428571425
-0.06666666666666654,0.07692307692307698
-0.06666666666666654,0.0
0.0,-0.21428571428571436
-0.2941176470588236,-0.14285714285714296
0.07692307692307687,0.0
-0.35294117647058826,-0.15384615384615388
-0.23076923076923075,-0.28571428571428575
-0.07142857142857148,-0.07142857142857148
-0.13333333333333328,-0.07142857142857148
0.0,0.0
-0.1875,0.0
-0.10000000000000009,-0.3571428571428572
0.0,0.0
-0.2941176470588236,-0.14285714285714296
0.0,-0.14285714285714277
0.0,0.15384615384615377
-0.25000000000000006,-0.14285714285714296
0.0,-0.07142857142857148
-0.12499999999999993,0.0
0.22222222222222224,-0.21428571428571425
-0.25000000000000006,-0.07692307692307698
-0.1666666666666666,-0.28571428571428575
-0.2727272727272727,-0.4285714285714286
-0.25000000000000006,-0.14285714285714296
-0.17647058823529416,0.0
0.07142857142857129,0.15384615384615377
0.08333333333333341,-0.07142857142857148
-0.4666666666666666,-0.4285714285714286
0.0,-0.28571428571428575
-0.14285714285714277,-0.14285714285714277
-0.26315789473684204,0.07692307692307698
-0.18181818181818185,-0.3571428571428572
-0.2727272727272727,-0.4285714285714286
0.0,0.0
0.24999999999999983,0.07142857142857138
0.0,0.0
-0.35294117647058826,-0.21428571428571436
-0.06666666666666654,0.0
-0.23076923076923075,-0.28571428571428575
-0.27777777777777773,-0.07142857142857138
-0.23529411764705885,0.0
-0.0833333333333333,-0.21428571428571436
-0.1666666666666666,-0.28571428571428575
0.0,0.0
-0.0833333333333334,-0.21428571428571425
-0.07692307692307698,-0.07692307692307698
-0.23529411764705885,-0.07142857142857148
0.0,0.0
-0.06666666666666654,0.0
-0.31250000000000006,-0.21428571428571425
-0.1764705882352941,0.07692307692307698
0.06250000000000006,0.21428571428571425
-0.33333333333333326,-0.28571428571428575
-0.07692307692307698,-0.14285714285714296
0.04999999999999996,0.5000000000000001
-0.28571428571428575,-0.23076923076923075
-0.1666666666666666,-0.28571428571428575
-0.07692307692307698,-0.14285714285714296
-0.3571428571428572,-0.3571428571428572
-0.25000000000000006,-0.35714285714285715
-0.11111111111111106,0.23076923076923075
-0.25000000000000006,-0.14285714285714296
0.07142857142857129,0.07142857142857129
-0.07692307692307698,-0.14285714285714296
-0.23076923076923073,-0.28571428571428564
-0.18181818181818185,-0.30769230769230776
0.0,0.0
-0.06250000000000006,0.07142857142857129
-0.375,-0.28571428571428575
0.0,-0.21428571428571425
0.09999999999999995,-0.15384615384615388
-0.411764705882353,-0.28571428571428575
-0.0833333333333333,-0.21428571428571436
-0.11111111111111106,0.14285714285714277
-0.3888888888888889,-0.21428571428571425
-0.23076923076923075,-0.23076923076923075
0.1875,0.35714285714285704
-0.1666666666666666,-0.28571428571428575
-0.14285714285714296,-0.14285714285714296
-0.25,-0.14285714285714277
-0.3333333333333333,-0.38461538461538464
-0.0833333333333333,-0.21428571428571436
-0.12499999999999993,0.0
0.08333333333333341,-0.07142857142857148
-0.2,0.142857142857143
0.09090909090909087,-0.07692307692307698
-0.3571428571428572,-0.3571428571428572
0.07142857142857129,0.07142857142857129
-0.07692307692307698,-0.14285714285714296
0.11764705882352933,0.35714285714285715
-0.21428571428571436,-0.15384615384615388
-0.1764705882352941,0.0
-0.11764705882352951,0.07142857142857129
-0.3125,-0.21428571428571436
-0.35714285714285715,-0.35714285714285715
0.2666666666666667,0.4615384615384615
0.0,-0.14285714285714296
-0.26315789473684204,0.0
-0.5,-0.5714285714285715
