rel pred,rel truth
0.4285714285714287,0.4285714285714287
0.13333333333333347,0.30769230769230776
0.46666666666666673,0.5714285714285713
0.7272727272727273,0.35714285714285704
0.0,0.21428571428571425
0.6153846153846154,0.5000000000000001
0.058823529411764594,0.3846153846153845
0.4615384615384615,0.35714285714285704
0.21428571428571425,0.21428571428571425
0.3333333333333335,0.4285714285714285
0.28571428571428575,0.28571428571428575
0.25000000000000006,0.5384615384615385
0.4999999999999999,0.07142857142857129
0.4999999999999998,0.4999999999999998
0.1764705882352941,0.4285714285714285
0.6666666666666666,0.4285714285714287
0.2666666666666667,0.4615384615384615
0.25000000000000006,0.4285714285714285
0.3846153846153845,0.28571428571428553
0.375,0.5714285714285713
0.7777777777777779,0.142857142857143
0.31249999999999994,0.6153846153846153
0.5,0.28571428571428553
0.3636363636363636,0.07142857142857129
0.1875,0.35714285714285704
0.35294117647058815,0.6428571428571429
0.4285714285714285,0.5384615384615385
0.3333333333333334,0.14285714285714277
0.2666666666666667,0.35714285714285704
0.4999999999999999,0.07142857142857129
0.142857142857143,0.142857142857143
0.21052631578947373,0.7692307692307693
0.5454545454545455,0.21428571428571425
0.5454545454545455,0.21428571428571425
0.4285714285714285,0.4285714285714285
0.41666666666666663,0.21428571428571436
0.4615384615384615,0.4615384615384615
0.23529411764705868,0.4999999999999998
0.3333333333333335,0.4285714285714285
0.3846153846153845,0.28571428571428553
0.1111111111111112,0.4285714285714287
0.11764705882352934,0.4615384615384615
0.5,0.28571428571428553
0.5833333333333334,0.35714285714285704
0.4999999999999998,0.4999999999999998
0.4999999999999999,0.28571428571428575
0.23076923076923075,0.23076923076923075
0.1764705882352941,0.4285714285714285
0.35714285714285704,0.35714285714285704
0.4,0.4999999999999998
0.06249999999999996,0.21428571428571436
0.29411764705882343,0.6923076923076923
0.31249999999999994,0.4999999999999998
0.2,0.28571428571428553
0.3846153846153845,0.28571428571428553
0.09999999999999992,0.5714285714285715
0.4999999999999998,0.6153846153846153
0.25,0.07142857142857129
0.30769230769230776,0.21428571428571425
0.07142857142857129,0.07142857142857129
0.3333333333333333,0.142857142857143
0.22222222222222227,0.6923076923076923
0.375,0.5714285714285713
0.28571428571428553,0.28571428571428553
0.4615384615384615,0.35714285714285704
0.3076923076923077,0.21428571428571436
0.5454545454545455,0.30769230769230776
0.5714285714285713,0.5714285714285713
0.25000000000000006,0.4285714285714285
0.31249999999999994,0.4999999999999998
0.8181818181818183,0.4285714285714287
0.6,0.23076923076923075
0.11764705882352934,0.35714285714285704
0.4166666666666668,0.21428571428571425
0.11111111111111122,0.4285714285714285
0.1111111111111112,0.4285714285714287
0.4615384615384615,0.4615384615384615
0.375,0.5714285714285713
0.25,0.07142857142857129
0.4999999999999998,0.4999999999999998
0.25,0.4285714285714287
0.5,0.3846153846153845
0.4166666666666668,0.21428571428571425
0.1875,0.35714285714285704
0.5,0.28571428571428553
0.04999999999999996,0.5000000000000001
0.9090909090909091,0.6153846153846153
0.28571428571428553,0.28571428571428553
0.21428571428571425,0.21428571428571425
0.3846153846153845,0.28571428571428553
0.411764705882353,0.7142857142857144
0.14285714285714277,0.23076923076923075
0.3529411764705882,0.6428571428571428
0.0,0.21428571428571425
0.25000000000000006,0.4285714285714285
0.28571428571428575,0.28571428571428575
0.06666666666666674,0.23076923076923075
0.5,0.28571428571428553
0.21052631578947373,0.6428571428571428
0.5,0.28571428571428553
