features,max_depth,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
above_3,3,0.5359692307692306,0.07136497740488679,0.6476149045503563,0.07819820121292721,0.0,0.0032754514804292922,0.0
above_3,4,0.5359692307692306,0.07136497740488679,0.6476149045503563,0.07819820121292721,0.0,0.0032754514804292922,0.0
above_3,5,0.5359692307692306,0.07136497740488679,0.6476149045503563,0.07819820121292721,0.0,0.0032754514804292922,0.0
above_3,6,0.5359692307692306,0.07136497740488679,0.6476149045503563,0.07819820121292721,0.0,0.0032754514804292922,0.0
above_4,1,0.5853076923076923,0.06787959231797462,0.6558606172980057,0.08220865452261374,0.02,0.016519769633489778,0.0
above_4,2,0.6177538461538462,0.0850117764205496,0.6643357146158836,0.09070811420683728,0.1,0.0933574166497756,0.0
above_4,3,0.6222000000000001,0.07935666025373812,0.6707773006556066,0.0788768385855204,0.1,0.0871645752532817,0.0
above_4,4,0.6222000000000001,0.07874947318317259,0.6704820625603685,0.07900592729370448,0.1,0.08551557325247605,0.0
above_4,5,0.6222000000000001,0.07874947318317259,0.6704820625603685,0.07900592729370448,0.1,0.08551557325247605,0.0
above_4,6,0.6222000000000001,0.07874947318317259,0.6704820625603685,0.07900592729370448,0.1,0.08551557325247605,0.0
above_5,1,0.5628923076923077,0.06816592356958626,0.4254112326302522,0.14502397216346302,0.0,0.007113419378522612,0.0
above_5,2,0.5789230769230769,0.08857651391067525,0.6117465958789964,0.14295989199787915,0.0,0.04404042630128446,0.0
above_5,3,0.5884,0.076046830791117,0.5577373341137202,0.11319504099761274,0.02,0.03130080272214586,0.0
above_5,4,0.5884,0.076046830791117,0.5577373341137202,0.11319504099761274,0.02,0.03130080272214586,0.0
above_5,5,0.5884,0.076046830791117,0.5577373341137202,0.11319504099761274,0.02,0.03130080272214586,0.0
above_5,6,0.5884,0.076046830791117,0.5577373341137202,0.11319504099761274,0.02,0.03130080272214586,0.0
"X1,X3",1,0.6441846153846152,0.08263989895569987,0.662499734046241,0.08584526386345588,0.15,0.14953598391323453,0.0
"X1,X3",2,0.6301846153846153,0.08179141605110508,0.6425306952439245,0.09878457673843623,0.1,0.11116326226400908,0.0
"X1,X3",3,0.6083230769230769,0.0881899764863486,0.6212062513703117,0.09971011255951316,0.1,0.08383739897979281,0.0
"X1,X3",4,0.6134461538461538,0.08308479165015879,0.6330497083482417,0.09480416502802849,0.08,0.08033375521885977,0.0
"X1,X3",5,0.613523076923077,0.08245588241222514,0.6453000709444052,0.08689662556151868,0.09,0.0788871419714332,0.0
"X1,X3",6,0.6344461538461538,0.0827154228873428,0.6723120091817644,0.0844164500063045,0.14,0.1240018182196454,0.0
"X1,X5",1,0.633,0.09343855367892565,0.6479962252743112,0.11166197629125102,0.13,0.14960817012046523,0.0
"X1,X5",2,0.6625846153846153,0.08886526734132393,0.6517056481479025,0.10147186077691447,0.24,0.2240385536956372,1.6431300764452317e-14
"X1,X5",3,0.6554615384615384,0.09428381552431193,0.671961796103093,0.10585750515897477,0.24,0.2145959146273948,1.3322676295501878e-15
"X1,X5",4,0.6502307692307692,0.09566444684694803,0.6778454460401128,0.09902712865993857,0.22,0.20218443165499633,0.0
"X1,X5",5,0.6473692307692308,0.0916069026623246,0.6780094425398565,0.09549451700479494,0.2,0.1835245398971641,0.0
"X1,X5",6,0.6410307692307691,0.092242811814043,0.6720180604998105,0.09433332521329955,0.19,0.16739483262156407,0.0
"X1,X6",1,0.6413384615384615,0.08536913373159434,0.6634428006539628,0.08500890321962909,0.15,0.14950315262502323,0.0
"X1,X6",2,0.6286,0.07782215957367195,0.6599218437334616,0.08520804374164626,0.1,0.09629236866905866,0.0
"X1,X6",3,0.6094769230769231,0.07632187213165355,0.6582149964433007,0.07921471913766291,0.05,0.057151740277638696,0.0
"X1,X6",4,0.6227538461538462,0.07446290367470663,0.6768572759261804,0.07940984460381369,0.04,0.07489652385624268,0.0
"X1,X6",5,0.6551846153846154,0.0823928114862904,0.7195603986957502,0.08209383258758748,0.18,0.18193041642864283,0.0
"X1,X6",6,0.6551846153846154,0.0823928114862904,0.7195603986957502,0.08209383258758748,0.18,0.18193041642864283,0.0
"X1,mean",1,0.5958923076923077,0.0760373794716985,0.5792278345131748,0.11459527545961656,0.05,0.03889062347350092,0.0
"X1,mean",2,0.6078153846153846,0.07282423681340999,0.5786927583450752,0.11264503915920254,0.05,0.04669292604271669,0.0
"X1,mean",3,0.5880153846153846,0.0796754645105406,0.5648405255388315,0.10790155432734223,0.03,0.03737160971063014,0.0
"X1,mean",4,0.5653846153846154,0.08217933917343366,0.5733660829932852,0.10351748198645834,0.01,0.022582004619547846,0.0
"X1,mean",5,0.5731538461538462,0.08184394878463967,0.580558854349825,0.1070559018626786,0.02,0.02765678153069373,0.0
"X1,mean",6,0.5852153846153846,0.08537252721084732,0.6031472887965187,0.10393236993306791,0.04,0.04495091616171576,0.0
"X1,F_w_mean",1,0.5874153846153846,0.07779243509866418,0.5227234974799622,0.13061135112950856,0.07,0.0334098107024432,0.0
"X1,F_w_mean",2,0.5870615384615384,0.07824800354751295,0.5486168290089627,0.13039379737918966,0.06,0.033869720460417696,0.0
"X1,F_w_mean",3,0.5809846153846153,0.09619076706544684,0.563903057373445,0.13290364244941602,0.04,0.0606710116992254,0.0
"X1,F_w_mean",4,0.5778923076923076,0.09334992512428739,0.575966899035761,0.13890499185472702,0.04,0.05161041761180707,0.0
"X1,F_w_mean",5,0.5846923076923076,0.09591129407614594,0.5993599955947345,0.1307226932122972,0.06,0.06488345374185756,0.0
"X1,F_w_mean",6,0.5919384615384614,0.09783626461878138,0.6109494991826453,0.12090470147472736,0.08,0.07910035502329105,0.0
"X1,above_3",1,0.6477692307692307,0.08913612354545188,0.667662654167056,0.08903462098218468,0.16,0.17812603278450556,0.0
"X1,above_3",2,0.6197384615384616,0.08796773346049967,0.615950688634234,0.09805760486889263,0.09,0.10502433542615419,0.0
"X1,above_3",3,0.6351230769230769,0.08659121264024933,0.6606979238659997,0.09848048152590407,0.15,0.13660774258609787,0.0
"X1,above_3",4,0.627476923076923,0.09098436565091503,0.6516610047713555,0.09916348834891744,0.12,0.12990912433935486,0.0
"X1,above_3",5,0.627476923076923,0.09098436565091503,0.6516610047713555,0.09916348834891744,0.12,0.12990912433935486,0.0
"X1,above_3",6,0.627476923076923,0.09098436565091503,0.6516610047713555,0.09916348834891744,0.12,0.12990912433935486,0.0
"X1,above_4",1,0.6076615384615385,0.07690830011916097,0.6377308398753848,0.07914764926559548,0.03,0.055837926174016506,0.0
"X1,above_4",2,0.6480307692307692,0.0830574279120233,0.628823392348543,0.09818508438279136,0.21,0.16184625960614818,0.0
"X1,above_4",3,0.6250923076923077,0.07804616900938456,0.62720010893202,0.0911377959472557,0.08,0.08944593698443537,0.0
"X1,above_4",4,0.6072,0.07582223994980573,0.6234869237953428,0.084795797734252,0.04,0.05266152429602289,0.0
"X1,above_4",5,0.6020307692307693,0.07459932578974171,0.6223988680351006,0.08899757283303163,0.03,0.04313405764506517,0.0
"X1,above_4",6,0.6063846153846154,0.07789976111044943,0.6218999515204878,0.08752064525857747,0.05,0.056273094509679655,0.0
"X1,above_5",1,0.5966923076923077,0.07477156533234088,0.5514823300877406,0.15996950546311667,0.05,0.03730404778101071,0.0
"X1,above_5",2,0.6353846153846153,0.09196500492131512,0.6544212811266115,0.09609177924055273,0.14,0.1517822655751575,0.0
"X1,above_5",3,0.6152153846153846,0.07701468237794107,0.6091386945713727,0.11932380081727088,0.06,0.06805624894637585,0.0
"X1,above_5",4,0.6174923076923077,0.06909479124734942,0.619899043387766,0.11675282782085158,0.04,0.05172965750761349,0.0
"X1,above_5",5,0.6076153846153846,0.0736970851189488,0.6314482299214472,0.11567750336601611,0.04,0.048392492582287616,0.0
"X1,above_5",6,0.6023692307692308,0.07150170105975011,0.6374852596197119,0.10392011537594667,0.03,0.037130394340652906,0.0
"X3,X5",1,0.5207692307692308,0.07156525552820005,0.4834424479368737,0.1517565584688906,0.0,0.0017298443559301546,0.0
"X3,X5",2,0.5718769230769232,0.0909937458023788,0.5965743153601882,0.10080910338973022,0.02,0.04112870110414457,0.0
"X3,X5",3,0.5623692307692308,0.08554549500690456,0.5679979780656715,0.09795820643321274,0.01,0.025024140564983144,0.0
"X3,X5",4,0.5385384615384615,0.08972499074670916,0.5568961121231861,0.10649661775570696,0.02,0.016426678855592014,0.0
"X3,X5",5,0.5342,0.08291804037794395,0.5517332469659995,0.10746664596451624,0.0,0.009103828422277638,0.0
"X3,X5",6,0.5341384615384616,0.08589375437958292,0.5514364737410561,0.11034910955797873,0.01,0.011295637374827194,0.0
"X3,X6",1,0.5666615384615385,0.06587168987226014,0.6393940138501687,0.11205225343692646,0.0,0.006575646864929285,0.0
"X3,X6",2,0.5474769230769231,0.0728038688093529,0.635823247731387,0.113834989773184,0.0,0.006087141893364012,0.0
"X3,X6",3,0.546076923076923,0.06983848653273804,0.608633053292188,0.07720205810413885,0.0,0.004224882021510057,0.0
"X3,X6",4,0.5379076923076922,0.08253742776612633,0.5926741894110686,0.08574414544024925,0.0,0.009973700793052154,0.0
"X3,X6",5,0.5323384615384615,0.07810597564817089,0.5858246404836203,0.08583185233560107,0.0,0.005692018821500722,0.0
"X3,X6",6,0.5335538461538462,0.07663444155949786,0.5863434209256259,0.08557238365304295,0.01,0.005182349896485472,0.0
"X3,mean",1,0.5759846153846154,0.07230143835474977,0.5015285940888592,0.1156318086790427,0.02,0.016578202776404316,0.0
"X3,mean",2,0.5677692307692308,0.07049155390256079,0.5120091066257454,0.11509825486443769,0.01,0.010683912304822019,0.0
"X3,mean",3,0.5395230769230769,0.06964005342775176,0.5188058496381057,0.12798266300701971,0.0,0.003117466164072269,0.0
"X3,mean",4,0.5504923076923075,0.07946072082385205,0.5462419680408227,0.12091494975907986,0.01,0.011939373903195993,0.0
"X3,mean",5,0.5523692307692307,0.07695227753453097,0.571267407450253,0.10844631887832194,0.0,0.010490568442573789,0.0
"X3,mean",6,0.5470000000000002,0.08149530788395484,0.5625242794452631,0.10550759685435811,0.01,0.012367126718285992,0.0
"X3,F_w_mean",1,0.5913538461538461,0.07903554140216745,0.5191869633195721,0.1277802146603653,0.07,0.03969594670621246,0.0
"X3,F_w_mean",2,0.5759076923076922,0.07444857484101348,0.5318784480677214,0.13337139997782912,0.04,0.019236389692268485,0.0
"X3,F_w_mean",3,0.5651846153846154,0.0849140616730968,0.5606487425244265,0.1421224549356651,0.03,0.026131145061465744,0.0
"X3,F_w_mean",4,0.5637384615384615,0.0934668893688242,0.5555379857603948,0.14455557989186332,0.06,0.03763396628350679,0.0
"X3,F_w_mean",5,0.571,0.0890455305384596,0.5859412523443888,0.13179074917738431,0.04,0.037081749903009054,0.0
"X3,F_w_mean",6,0.5769076923076922,0.08630056051707967,0.5976363386221116,0.10922199724769559,0.06,0.0380362584551589,0.0
"X3,above_3",1,0.5406923076923078,0.07538002340802291,0.5499423475314444,0.09594312136481699,0.0,0.0060130513900262805,0.0
"X3,above_3",2,0.5141846153846155,0.07803551914686485,0.526654282366431,0.104944805935058,0.0,0.002840869681234204,0.0
"X3,above_3",3,0.48555384615384617,0.07085843708768122,0.5265613233354594,0.09493646139217976,0.0,0.00028051980943977206,0.0
"X3,above_3",4,0.4839692307692309,0.07455594142901602,0.5199507024115582,0.09281197178998024,0.0,0.0004835128126324806,0.0
"X3,above_3",5,0.4828,0.07474053897103282,0.5228138517471504,0.09218614308960041,0.0,0.00047076098068976613,0.0
"X3,above_3",6,0.48244615384615386,0.07406349267179858,0.522409908877634,0.09208855296924141,0.0,0.0004152050066313917,0.0
"X3,above_4",1,0.5853076923076923,0.06787959231797462,0.6558606172980057,0.08220865452261374,0.02,0.016519769633489778,0.0
"X3,above_4",2,0.6014153846153847,0.08824513463632003,0.6453863396354633,0.10145053256409531,0.09,0.0725402769198068,0.0
"X3,above_4",3,0.5970153846153846,0.08275488008277695,0.6481540901437493,0.09820790812385423,0.04,0.054030467010683925,0.0
"X3,above_4",4,0.5959538461538462,0.08294709371056702,0.6457430528657783,0.08909937640078323,0.04,0.053042399253116046,0.0
"X3,above_4",5,0.5833384615384616,0.07636042067821422,0.6364305510362291,0.08366231136913115,0.01,0.027388009055694273,0.0
"X3,above_4",6,0.5754615384615385,0.07433185623991241,0.6298824188299023,0.08145799698973558,0.0,0.01880710959185128,0.0
"X3,above_5",1,0.5593538461538461,0.06842857633453729,0.42370646566232734,0.1447420557096848,0.0,0.0063194546006904995,0.0
"X3,above_5",2,0.5253384615384615,0.04741879636305323,0.4941036197525463,0.1945220336577445,0.0,7.942571871755177e-06,0.0
"X3,above_5",3,0.5939692307692307,0.078944420565747,0.5976437273300401,0.09241563877920896,0.02,0.04243334551822919,0.0
"X3,above_5",4,0.5920615384615384,0.08083285991849819,0.5645815116576047,0.09809001479280365,0.0,0.04396075119398979,0.0
"X3,above_5",5,0.5892307692307692,0.07974248494576429,0.5692550992590739,0.09707440106958969,0.02,0.03875686714227433,0.0
"X3,above_5",6,0.6118923076923077,0.08521712054004228,0.5941355407670852,0.0922647111130343,0.09,0.0828792509207531,0.0
"X5,X6",1,0.5390615384615385,0.07655786997834581,0.5894459246562728,0.16949228747567452,0.0,0.006314898927678114,0.0
"X5,X6",2,0.5684615384615386,0.07516844988416461,0.6561418300963368,0.10625415060182412,0.0,0.015816428710477726,0.0
"X5,X6",3,0.5799538461538463,0.08883958150848952,0.6488811522176665,0.10043334812269464,0.04,0.045613920773552974,0.0
"X5,X6",4,0.5855692307692307,0.0882191408070478,0.6501282634086959,0.09405153921713771,0.07,0.05079624732167687,0.0
"X5,X6",5,0.5913538461538461,0.0852218212464862,0.6555646769281005,0.08721771470718431,0.07,0.05188069836492326,0.0
"X5,X6",6,0.5913538461538461,0.08559648834250179,0.6555508123166274,0.0875467404813879,0.06,0.05264143652620634,0.0
"X5,mean",1,0.5739846153846154,0.07541509430945599,0.5019847344397363,0.11540319254155829,0.02,0.01928452216132659,0.0
"X5,mean",2,0.5649538461538461,0.07444646382690961,0.5130536632004936,0.11625623497625144,0.01,0.013312306020269893,0.0
"X5,mean",3,0.5211538461538461,0.08413271426423526,0.502148173370935,0.11902376294529264,0.01,0.006526100401209489,0.0
"X5,mean",4,0.5339384615384616,0.08783653995621235,0.5301157527898713,0.12088300169246269,0.01,0.012803576304058817,0.0
"X5,mean",5,0.5431846153846154,0.09759941191985018,0.5579375912607207,0.12123423842114499,0.01,0.0278034605384897,0.0
"X5,mean",6,0.5514153846153846,0.08782747477551536,0.5733588881575032,0.11013708018330794,0.0,0.02100823142023034,0.0
"X5,F_w_mean",1,0.5913538461538461,0.07903554140216745,0.5191869633195721,0.1277802146603653,0.07,0.03969594670621246,0.0
"X5,F_w_mean",2,0.5771538461538461,0.07668405171208839,0.5372380969703909,0.13670775415150835,0.06,0.023120131001633792,0.0
"X5,F_w_mean",3,0.5710153846153846,0.0941887114933688,0.5486618483937371,0.13043220408917655,0.04,0.045711657207401,0.0
"X5,F_w_mean",4,0.5655384615384615,0.0918542709980963,0.5490221131251081,0.13993001264750873,0.04,0.036689873298891174,0.0
"X5,F_w_mean",5,0.576276923076923,0.08764889073649065,0.5902598212144862,0.11116394929150494,0.03,0.039728038135448784,0.0
"X5,F_w_mean",6,0.5843230769230768,0.08446467557575972,0.6055330809934408,0.11305734271468593,0.04,0.04229003146263588,0.0
"X5,above_3",1,0.5247538461538462,0.0760881130449794,0.5261089991351061,0.17210207517255338,0.0,0.0034933253594966462,0.0
"X5,above_3",2,0.5354769230769232,0.07664868599714386,0.5986288495645902,0.15677419680798954,0.0,0.0055767454328792265,0.0
"X5,above_3",3,0.5447076923076923,0.10026870880038818,0.6179303696907804,0.12390569319151426,0.0,0.03230424906937357,0.0
"X5,above_3",4,0.5695538461538462,0.09115830433758705,0.6483373629232217,0.09423311287991616,0.04,0.03919689333171905,0.0
"X5,above_3",5,0.5878153846153846,0.08535638618593158,0.6621809769445755,0.07664774895922594,0.04,0.047879023894688455,0.0
"X5,above_3",6,0.5930000000000001,0.08346387802463555,0.6630679333977083,0.07601814996651879,0.05,0.05035423414729545,0.0
"X5,above_4",1,0.5721076923076924,0.07503014147779222,0.630334807824828,0.12749973562642186,0.02,0.017672436415968718,0.0
"X5,above_4",2,0.592323076923077,0.08959963413915162,0.6397352371169415,0.11758610027898514,0.08,0.06219820981144053,0.0
"X5,above_4",3,0.6003230769230768,0.09477205165631863,0.648411155399118,0.10037465823241744,0.1,0.08560855924987709,0.0
"X5,above_4",4,0.5950769230769231,0.07678171626541518,0.6586106847364076,0.07903101276059833,0.04,0.03943937160128885,0.0
"X5,above_4",5,0.5749230769230769,0.07244226429926617,0.6446599224307409,0.08011481891508575,0.0,0.01614924853620303,0.0
"X5,above_4",6,0.5776461538461538,0.08121429174370699,0.651318906409581,0.08304432112935499,0.0,0.030331161280928498,0.0
"X5,above_5",1,0.5604923076923077,0.07098391517109881,0.42632789929691883,0.14499213567953756,0.0,0.008470786872379121,0.0
"X5,above_5",2,0.5362923076923077,0.06499270600859397,0.5505880872050736,0.159661630385747,0.0,0.0014391129706639028,0.0
"X5,above_5",3,0.5566153846153845,0.09498626496785932,0.6055258245226328,0.09922106417627857,0.03,0.03397297426081536,0.0
"X5,above_5",4,0.6276461538461537,0.0968535660388293,0.6540400394748097,0.10555201020603508,0.12,0.145303799477156,0.0
"X5,above_5",5,0.6613846153846155,0.09412430406321533,0.694900913096118,0.0851023966611193,0.22,0.23300483796061566,1.5509815654013437e-13
"X5,above_5",6,0.6844769230769232,0.0891243649404331,0.7100846124375141,0.08327863574284818,0.27,0.3047520319281867,1.629527389690466e-07
"X6,mean",1,0.5692769230769231,0.07270022911662294,0.5058545046849106,0.11870183686489416,0.02,0.013526078848785206,0.0
"X6,mean",2,0.5482461538461538,0.06197671637624137,0.5352937721076563,0.1370736874117157,0.0,0.0016806022458266678,0.0
"X6,mean",3,0.5336307692307691,0.07881699873720663,0.5871271236613943,0.12265439616801509,0.01,0.006361002927320336,0.0
"X6,mean",4,0.5645538461538462,0.07962632254853637,0.605154507382244,0.11473047187142077,0.03,0.01886471304388304,0.0
"X6,mean",5,0.580076923076923,0.09093319610486676,0.631604713311432,0.09760928633354564,0.03,0.04960284595997244,0.0
"X6,mean",6,0.5697384615384615,0.08563029243351047,0.6089548933176141,0.09886629884072091,0.02,0.030634310033870293,0.0
"X6,F_w_mean",1,0.5913538461538461,0.07903554140216745,0.5191869633195721,0.1277802146603653,0.07,0.03969594670621246,0.0
"X6,F_w_mean",2,0.5695538461538462,0.07474906185712775,0.5418980037258859,0.13574917352052004,0.05,0.015917997766133896,0.0
"X6,F_w_mean",3,0.5765076923076924,0.09527086393432622,0.5858675388069035,0.13385746403413024,0.04,0.053577341514326804,0.0
"X6,F_w_mean",4,0.5788,0.09719974675497241,0.5956047673327084,0.14269648618279424,0.05,0.05990642490265641,0.0
"X6,F_w_mean",5,0.5918923076923077,0.09902814255428341,0.627410557612084,0.11944236266248708,0.09,0.0815636092887494,0.0
"X6,F_w_mean",6,0.5932615384615386,0.09234121955227993,0.6322782951336737,0.10827612592087488,0.11,0.06933053923277,0.0
"X6,above_3",1,0.5732923076923078,0.08640800970981705,0.678670168634109,0.09491556298383091,0.01,0.03487133604499926,0.0
"X6,above_3",2,0.5650461538461539,0.08997937436241092,0.6581589001285603,0.11580196689756406,0.02,0.033383396062766524,0.0
"X6,above_3",3,0.5808769230769231,0.07639797853517039,0.6744111372722105,0.09366156759715033,0.02,0.025473591609735835,0.0
"X6,above_3",4,0.5953692307692308,0.08120089631358866,0.6692774286862018,0.08509332206376659,0.04,0.04865912699346686,0.0
"X6,above_3",5,0.5930000000000001,0.07756207668471088,0.6591351989105831,0.08576009138947609,0.04,0.03867049161282521,0.0
"X6,above_3",6,0.5930000000000001,0.07756207668471088,0.6591351989105831,0.08576009138947609,0.04,0.03867049161282521,0.0
"X6,above_4",1,0.5809230769230769,0.06726156661270437,0.651670098075726,0.07963906653616024,0.01,0.01333288041506353,0.0
"X6,above_4",2,0.6016,0.08497515682896095,0.6537405753918627,0.09140435413135671,0.07,0.06539042063598499,0.0
"X6,above_4",3,0.5838,0.08539430437057796,0.6233267073146698,0.10442902726843899,0.05,0.04344299229156712,0.0
"X6,above_4",4,0.5802769230769231,0.07708886135090269,0.6210151015760761,0.09880026385724533,0.01,0.026055590713726984,0.0
"X6,above_4",5,0.5941538461538461,0.08069344429792746,0.6424572969188865,0.09927435717126418,0.03,0.04614067937803701,0.0
"X6,above_4",6,0.6052461538461539,0.08296319708766,0.6506534448321548,0.09793396681644491,0.04,0.06632607510118693,0.0
"X6,above_5",1,0.5565538461538462,0.06656584407662189,0.43490270752962185,0.15324254166477258,0.0,0.004585234366175417,0.0
"X6,above_5",2,0.5866923076923077,0.06915564299881741,0.6791617597951177,0.10464999831491258,0.01,0.0191211262509956,0.0
"X6,above_5",3,0.5605692307692307,0.07972575923997546,0.6142053428208846,0.09387083750978752,0.02,0.016786226949463967,0.0
"X6,above_5",4,0.5507692307692308,0.07177347666556723,0.5979108133004596,0.11575874839045588,0.0,0.006259397911754783,0.0
"X6,above_5",5,0.5570615384615385,0.07183547771114329,0.5949385824853151,0.11697401515838256,0.0,0.008032750244936326,0.0
"X6,above_5",6,0.5570615384615385,0.07183547771114329,0.5949385824853151,0.11697401515838256,0.0,0.008032750244936326,0.0
"mean,F_w_mean",1,0.5913538461538461,0.07903554140216745,0.5191869633195721,0.1277802146603653,0.07,0.03969594670621246,0.0
"mean,F_w_mean",2,0.5763692307692309,0.07615074430357306,0.5362473522954356,0.13592949417330713,0.06,0.02182397879347342,0.0
"mean,F_w_mean",3,0.5674923076923077,0.08865321174476828,0.542603120117025,0.1345632538066395,0.03,0.03339595557872266,0.0
"mean,F_w_mean",4,0.5614307692307692,0.10368460482688117,0.5473919148463025,0.14744459571433835,0.07,0.05199733537401818,0.0
"mean,F_w_mean",5,0.5607076923076924,0.09905289245124839,0.5742824022170666,0.13731624154132901,0.04,0.043715270332850054,0.0
"mean,F_w_mean",6,0.5716307692307693,0.08566021219132439,0.583580529619336,0.12061839635561075,0.06,0.032242817104184196,0.0
"mean,above_3",1,0.5736769230769231,0.07223462593128002,0.5014807471989071,0.11557698277205038,0.02,0.015228272462258552,0.0
"mean,above_3",2,0.5677692307692308,0.07269271469157533,0.5095521361427225,0.11549712788860876,0.01,0.012816289677950232,0.0
"mean,above_3",3,0.5290923076923076,0.08214782317305191,0.5271676486616483,0.10945275563133439,0.01,0.007228864324673401,0.0
"mean,above_3",4,0.5188615384615384,0.07949593268595237,0.5378570354794155,0.10640611218410402,0.0,0.003954084197395291,0.0
"mean,above_3",5,0.5105384615384616,0.08207728354040955,0.543218831517341,0.10769848068623962,0.0,0.0037494089631183725,0.0
"mean,above_3",6,0.4950307692307693,0.07747978701861347,0.5391629338320424,0.10506930419075916,0.0,0.001212074904207161,0.0
"mean,above_4",1,0.5598307692307692,0.06570686021482035,0.5197365902304305,0.12036644051881511,0.0,0.004801244829488405,0.0
"mean,above_4",2,0.5562461538461538,0.060962427074329154,0.5316854389822978,0.1192139378840353,0.0,0.0021847296596902988,0.0
