features,nn,acc_mean,acc_std,f1_mean,f1_std,above_73,avg_acc_above_73
"X1,X5,F_w_mean",8,0.6025846153846154,0.0912487671960169,0.6127536374884476,0.1023621904075583,0.06,0.08130428399853984
"X1,X5,F_w_mean",9,0.5831538461538462,0.08996577258428,0.627609929763175,0.0941351411446175,0.05,0.051313975737821815
"X1,X5,F_w_mean",10,0.6104769230769231,0.08380385524453,0.6200578128358546,0.097200626408977,0.07,0.07690183449935506
"X1,X5,F_w_mean",11,0.6037076923076924,0.0868128899981015,0.6395630363116267,0.0888465038552289,0.07,0.07286723912292703
"X1,X5,F_w_mean",12,0.6235692307692308,0.0876026208032478,0.6343601010890112,0.0981461381323129,0.12,0.11219701110510694
"X1,X5,F_w_mean",13,0.6045538461538462,0.0915375358712085,0.6369950496489458,0.0952333264740606,0.1,0.08527572825995144
"X1,X5,F_w_mean",14,0.6244000000000001,0.0953570729466186,0.634628718117927,0.1071792003562238,0.17,0.13405693854966239
"X1,X5,F_w_mean",15,0.6029692307692308,0.090706433296763,0.63265663884974,0.1000437561242373,0.06,0.08068774465686901
"X1,X5,above_4",1,0.5807999999999999,0.103301358417436,0.6160062612661471,0.116407821292745,0.08,0.0743247878878186
"X1,X5,above_4",2,0.5738615384615384,0.0978254683020772,0.5304690861571512,0.14707973602221,0.11,0.055234111084632054
"X1,X5,above_4",3,0.6512769230769231,0.0844717816403272,0.704983364199823,0.0794969856812605,0.16,0.1756824065520909
"X1,X5,above_4",4,0.5985846153846154,0.0925651997946191,0.612648022170632,0.107199259012196,0.08,0.07784662159720224
"X1,X5,above_4",5,0.6314615384615384,0.0995091800944863,0.6862908982008036,0.0962911570393246,0.18,0.16102720710646268
"X1,X5,above_4",6,0.5998461538461539,0.0988864628975002,0.6179406250241053,0.1208746815502957,0.12,0.09405433786114847
"X1,X5,above_4",7,0.5918461538461538,0.0890657625531359,0.6488330154925279,0.0903389202428402,0.05,0.060433558497352324
"X1,X5,above_4",8,0.6073384615384616,0.087249585543513,0.6321872290787962,0.0961778128799261,0.07,0.07988142745142168
"X1,X5,above_4",9,0.5878615384615385,0.0824603602097223,0.6393245351503033,0.0865005055197241,0.02,0.042379322432979705
"X1,X5,above_4",10,0.6148615384615383,0.0884280123760625,0.6371033587511531,0.0976230935534939,0.09,0.09644816250103805
"X1,X5,above_4",11,0.5906153846153847,0.0965816942729783,0.6390491117063469,0.0984859474454378,0.08,0.07448511074502684
"X1,X5,above_4",12,0.6085692307692308,0.0858856415936486,0.633909487921991,0.09497109515633,0.07,0.07870065824962857
"X1,X5,above_4",13,0.6029384615384616,0.0879881904394262,0.6499939137374036,0.0950130770372503,0.05,0.07435895198609654
"X1,X5,above_4",14,0.6057846153846154,0.0904267646403077,0.633155028337129,0.1012099062605392,0.08,0.08477405079140421
"X1,X5,above_4",15,0.5835846153846155,0.0888754344025202,0.6375734227489959,0.096898526737471,0.03,0.04973562348827043
"X1,X5,above_5",1,0.5871384615384615,0.0851336630934906,0.6486158265052069,0.0824607494492997,0.03,0.046665235604151256
"X1,X5,above_5",2,0.5938769230769231,0.0930485602049436,0.5745117704457514,0.1282936853972186,0.08,0.07174393356434772
"X1,X5,above_5",3,0.6450307692307692,0.0937774919059242,0.6908470275412096,0.0886904840493253,0.16,0.1824486715200433
"X1,X5,above_5",4,0.6177076923076923,0.0991016440730836,0.6311369384643217,0.1078734757246581,0.14,0.12858563327639816
"X1,X5,above_5",5,0.6264,0.0805395180299524,0.6824250932430057,0.0786678767215678,0.08,0.09916482084933187
"X1,X5,above_5",6,0.6300307692307692,0.0919931770045181,0.6557791640988669,0.1026973765059724,0.13,0.1385841175517405
"X1,X5,above_5",7,0.6176461538461537,0.0912016959771715,0.6647407750242605,0.0955515341833276,0.1,0.10898814768710485
"X1,X5,above_5",8,0.6196615384615385,0.0913417615138316,0.6404728957839378,0.103611018260638,0.12,0.11352865587431127
"X1,X5,above_5",9,0.5933384615384615,0.0950849025777744,0.6396432379443904,0.1046522149820401,0.07,0.07532234673624671
"X1,X5,above_5",10,0.6172461538461538,0.087580034740842,0.6345226285391303,0.102904501828641,0.13,0.0989708703220592
"X1,X5,above_5",11,0.6045846153846154,0.0917297239095415,0.6420860855224143,0.1005482429635286,0.07,0.08577703223942812
"X1,X5,above_5",12,0.6152,0.0878940405651253,0.6346274178055374,0.0993707648110909,0.1,0.09575619402087265
"X1,X5,above_5",13,0.5985846153846154,0.088776210897412,0.6391324963882892,0.0939298768187426,0.06,0.06939666228862995
"X1,X5,above_5",14,0.6076615384615385,0.0904918787424771,0.6282271575070313,0.1012819191048939,0.07,0.08819925084265634
"X1,X5,above_5",15,0.5800307692307691,0.0931235687313068,0.6228135847233464,0.0930276237665556,0.05,0.05365172440688415
"X1,X6,mean",1,0.6311999999999999,0.0953330083717444,0.6507104800650404,0.1014971387585634,0.13,0.15001544041535064
"X1,X6,mean",2,0.6050769230769231,0.0816038924701033,0.5480401702388495,0.1187488184817298,0.05,0.06290360082411894
"X1,X6,mean",3,0.6562461538461538,0.0941956468296534,0.68358512714935,0.0955091859303212,0.21,0.2168177495046516
"X1,X6,mean",4,0.6130461538461539,0.0937738637083537,0.60128947959537,0.1112079513375269,0.14,0.1061638781663653
"X1,X6,mean",5,0.6616923076923077,0.0985162107827044,0.7052585220680817,0.0918165230780224,0.24,0.24404026110128063
"X1,X6,mean",6,0.6388769230769231,0.0900550403689765,0.6573758617325975,0.0973969821095799,0.19,0.15580254157073192
"X1,X6,mean",7,0.6402461538461537,0.0927059919678634,0.6883152338304945,0.0878716100165254,0.2,0.16648327650111994
"X1,X6,mean",8,0.6309076923076923,0.0902989368052895,0.6580272904945198,0.0896094526977574,0.15,0.13623751008032692
"X1,X6,mean",9,0.6456923076923077,0.089881315564326,0.6981715721682679,0.0816011196212308,0.2,0.17412501153540927
"X1,X6,mean",10,0.6475692307692307,0.0823198208173966,0.6849097971911475,0.0797253117701291,0.16,0.15832935214531862
"X1,X6,mean",11,0.6378153846153846,0.0841773782314296,0.6973029903593684,0.0773101454644293,0.13,0.1367312924800712
"X1,X6,mean",12,0.6428923076923077,0.0904181685674986,0.6891604804942901,0.0835658196271816,0.21,0.16767666237415235
"X1,X6,mean",13,0.6373076923076924,0.0890293150311246,0.704206829300678,0.0733778730482422,0.14,0.1489044374598809
"X1,X6,mean",14,0.6376615384615384,0.0973712422461994,0.6931979294343636,0.084433758667967,0.19,0.1714849453443279
"X1,X6,mean",15,0.6198,0.0865057798116889,0.6945234107801178,0.0717640854375376,0.06,0.10134884103941588
"X1,X6,F_w_mean",1,0.610923076923077,0.0908454699381539,0.6490648112427,0.0866933504143913,0.08,0.09496884450673626
"X1,X6,F_w_mean",2,0.5744923076923077,0.0841470057689616,0.5283380383675643,0.1179095669505283,0.02,0.03229771116740887
"X1,X6,F_w_mean",3,0.694276923076923,0.0891309999266753,0.7307652703939607,0.0796193756768896,0.37,0.34428628274635154
"X1,X6,F_w_mean",4,0.6550615384615384,0.09169212570968,0.6592413316227602,0.0984440931279938,0.21,0.20688321656864084
"X1,X6,F_w_mean",5,0.7052769230769229,0.0879247270859346,0.7469993631929843,0.0769841539683336,0.37,0.38928441789071466
"X1,X6,F_w_mean",6,0.6767384615384614,0.0974576904103434,0.6972117358992885,0.0975294321570731,0.31,0.2923579332195907
"X1,X6,F_w_mean",7,0.6896615384615384,0.0979421589963981,0.7321509259201341,0.0881886593405828,0.39,0.34022100561350355
"X1,X6,F_w_mean",8,0.6800923076923077,0.1051004185917719,0.7059882623326129,0.1019769453344488,0.34,0.317444373610954
"X1,X6,F_w_mean",9,0.6810307692307692,0.0943512397889086,0.7269203951722943,0.0806891077042502,0.34,0.30187690678669044
"X1,X6,F_w_mean",10,0.6702615384615385,0.0976679691062997,0.7040385791610175,0.090132923611359,0.28,0.2703851888978759
"X1,X6,F_w_mean",11,0.6708307692307693,0.0888223864313549,0.7215874112433379,0.0741192281789401,0.27,0.25265690158346144
"X1,X6,F_w_mean",12,0.6735384615384615,0.0904680793030396,0.7123823548932839,0.0788081790415444,0.28,0.26627946829547944
"X1,X6,F_w_mean",13,0.6676923076923076,0.0865663203021295,0.7235669147557522,0.0748173505946261,0.25,0.23583383604347752
"X1,X6,F_w_mean",14,0.6719076923076923,0.0894312389988852,0.7165787280282975,0.0803564314860214,0.28,0.2579833546535386
"X1,X6,F_w_mean",15,0.6600923076923076,0.0838812403652157,0.7212697511524233,0.0710973168539275,0.18,0.20230600294379553
"X1,X6,above_4",1,0.6728153846153846,0.0910444471725033,0.7086730043337437,0.0955255523120464,0.25,0.2649706622905008
"X1,X6,above_4",2,0.6272769230769231,0.0910566128601439,0.6058401395363113,0.129016625029093,0.12,0.12963394753563584
"X1,X6,above_4",3,0.6836307692307692,0.0815963568046207,0.7264279181319034,0.0784962992065638,0.31,0.2849238716723156
"X1,X6,above_4",4,0.6830153846153846,0.0877419346754544,0.6978329804346767,0.0975073609152639,0.3,0.2961567692358146
"X1,X6,above_4",5,0.6794,0.0861785390437548,0.7215644086321588,0.0829436220079871,0.26,0.27855042963013243
"X1,X6,above_4",6,0.6516,0.0941790866117822,0.6733108045772458,0.1035274109606235,0.2,0.20257563946758106
"X1,X6,above_4",7,0.6588307692307693,0.0881977659419997,0.7124509029192931,0.078559962937607,0.21,0.20985403559492521
"X1,X6,above_4",8,0.6459384615384615,0.0868030539642171,0.684985634473108,0.0861387853261801,0.14,0.16641811845342258
"X1,X6,above_4",9,0.6406923076923077,0.0902436871859914,0.7065140667546822,0.0769825173961563,0.13,0.16117795520482647
"X1,X6,above_4",10,0.630276923076923,0.0912544735062958,0.6845497167262711,0.0855415817808548,0.11,0.13724035778779853
"X1,X6,above_4",11,0.6367076923076922,0.0814196580075056,0.7136274900800542,0.065715120674883,0.13,0.1259347296655693
"X1,X6,above_4",12,0.6449538461538461,0.0814796827327208,0.7106734370031252,0.069572399447632,0.16,0.14829560797345098
"X1,X6,above_4",13,0.6299230769230769,0.0763078086227401,0.7120451277342947,0.0611521865044627,0.09,0.09484614575997607
"X1,X6,above_4",14,0.6282,0.0821112119278503,0.6985745763814125,0.0696220326419815,0.08,0.10752802458776634
"X1,X6,above_4",15,0.6131384615384615,0.0774992025154616,0.701284738525875,0.0622842461071928,0.05,0.06578925048034123
"X1,X6,above_5",1,0.6162,0.0879804860020661,0.646174950239821,0.1097546316213666,0.1,0.09792451091881582
"X1,X6,above_5",2,0.5833846153846154,0.077559826116482,0.5073760975108256,0.1271194114355227,0.03,0.029355438736522577
"X1,X6,above_5",3,0.6118153846153845,0.0855884967108943,0.6156173158775005,0.1175316345106678,0.09,0.08366301075593319
"X1,X6,above_5",4,0.5611230769230768,0.0851965649222796,0.5138856278078285,0.1349681923900308,0.02,0.023728238565382087
"X1,X6,above_5",5,0.6080615384615384,0.0915399146620279,0.6345393616145565,0.1153693686686142,0.09,0.09141700104060946
"X1,X6,above_5",6,0.5933999999999999,0.0927995345326012,0.5772937935533519,0.1395955708764391,0.06,0.0705117698477995
"X1,X6,above_5",7,0.6258461538461537,0.0927688480665661,0.6686312582119389,0.1045730732526585,0.15,0.13077728806942046
"X1,X6,above_5",8,0.6104461538461537,0.087894044604416,0.633575361063332,0.1041956164691431,0.1,0.08688266137999134
"X1,X6,above_5",9,0.6266,0.0895475266360116,0.6855549455485627,0.0909191868457063,0.12,0.12410785977983041
"X1,X6,above_5",10,0.608,0.0822353384353342,0.6532968913995936,0.0897007800205366,0.05,0.06896455268444934
"X1,X6,above_5",11,0.6160153846153846,0.0807145881097575,0.6844860591426078,0.0784808218087389,0.07,0.07894649930659936
"X1,X6,above_5",12,0.6067230769230769,0.0796000817697537,0.6596723161608555,0.0841322147932935,0.04,0.06072650933249146
"X1,X6,above_5",13,0.6118461538461538,0.0762408205746337,0.6884700459713246,0.0734281140651159,0.03,0.06060134166613562
"X1,X6,above_5",14,0.6015846153846154,0.0844536790514507,0.6544093134357083,0.0980607804897004,0.04,0.06418737803874097
"X1,X6,above_5",15,0.6076307692307692,0.0806182970701143,0.6823568380307883,0.0817631101468387,0.04,0.06452181028055515
"X1,mean,F_w_mean",1,0.6005384615384615,0.0861009109353979,0.6330493646493561,0.0862810103086289,0.05,0.06634188321284151
"X1,mean,F_w_mean",2,0.5533846153846154,0.0847957518194586,0.4750629292933774,0.1275628562503559,0.01,0.018633227202457858
"X1,mean,F_w_mean",3,0.6164615384615385,0.0851158625590529,0.6621324902563321,0.089068735153581,0.09,0.09111367079018873
"X1,mean,F_w_mean",4,0.5823692307692309,0.0916730542511792,0.5620300989248862,0.1183369211488031,0.05,0.05365470596448041
"X1,mean,F_w_mean",5,0.6018307692307693,0.0837902975558449,0.6510806448462085,0.0849239849558904,0.05,0.06305257662886943
"X1,mean,F_w_mean",6,0.5859076923076924,0.0880612266833162,0.5888050748975714,0.1004598583872617,0.05,0.050891113207689354
"X1,mean,F_w_mean",7,0.5788615384615384,0.0875000916313974,0.6295167622025477,0.0865636483364581,0.05,0.04205735782744657
"X1,mean,F_w_mean",8,0.5906307692307692,0.0958092520640104,0.6104535320922103,0.1033811929991704,0.09,0.07288265374616587
"X1,mean,F_w_mean",9,0.5799538461538462,0.0834352542802185,0.6393754219324712,0.0834969823892789,0.05,0.03606043470300768
"X1,mean,F_w_mean",10,0.5870153846153847,0.0860035282061458,0.6238506467884993,0.0886610519989592,0.05,0.04820191446005362
"X1,mean,F_w_mean",11,0.5776461538461538,0.0784384445651417,0.645484730115224,0.0756124917449451,0.02,0.026048194505410294
"X1,mean,F_w_mean",12,0.5934,0.0820945608617094,0.6405454285694542,0.0796066621347171,0.05,0.04806272581944504
"X1,mean,F_w_mean",13,0.5808923076923077,0.071833528786968,0.6505006343307478,0.0679488629242796,0.01,0.0189590258088701
"X1,mean,F_w_mean",14,0.5832,0.0825561110959687,0.6278779768680977,0.0877028278755356,0.02,0.03768677603984538
"X1,mean,F_w_mean",15,0.5752153846153846,0.0840903698163944,0.6443749313817478,0.0806525966855524,0.01,0.032833227593089376
"X1,mean,above_4",1,0.5741692307692309,0.0921049812657518,0.6127115404384793,0.1023474698574826,0.07,0.04533422768214934
"X1,mean,above_4",2,0.5007846153846155,0.0893332289734148,0.4313117406780214,0.139063021429474,0.0,0.005146212964267649
"X1,mean,above_4",3,0.5666153846153846,0.0771778856635951,0.6119516084624799,0.0938382567789478,0.02,0.017130456452858156
"X1,mean,above_4",4,0.5789846153846154,0.0876683422043103,0.5685084686137656,0.109763033562059,0.03,0.042482611646385005
"X1,mean,above_4",5,0.6104153846153846,0.0758006900719552,0.6625850641386957,0.0797314299885489,0.08,0.057326572500870365
"X1,mean,above_4",6,0.6052307692307692,0.0796848823389529,0.6194995784520667,0.0970150888069174,0.03,0.05869971862636725
"X1,mean,above_4",7,0.619153846153846,0.0797725687306952,0.6759979202935668,0.0808830294198584,0.05,0.08233624828819486
"X1,mean,above_4",8,0.6051846153846153,0.0847290579107183,0.6397307046148986,0.0886834950222499,0.08,0.0703604307985286
"X1,mean,above_4",9,0.6328923076923076,0.0750639269962255,0.6986263877299942,0.0662950990391226,0.1,0.09789031017070682
"X1,mean,above_4",10,0.6214153846153846,0.0836752471298921,0.6640030017537047,0.0821450999688747,0.08,0.09719676824144707
"X1,mean,above_4",11,0.6385846153846153,0.0894421051715286,0.7022595554499762,0.0818753321911134,0.12,0.1533757580565096
"X1,mean,above_4",12,0.6295999999999999,0.0821509996625855,0.6727985753994252,0.0829549420800745,0.09,0.11082739673899611
"X1,mean,above_4",13,0.6412923076923076,0.0753264202375157,0.703629663884609,0.0679993315191892,0.12,0.11946931885459078
"X1,mean,above_4",14,0.6344,0.0891345688324498,0.6778580392645055,0.088696489710392,0.17,0.14173976205107852
"X1,mean,above_4",15,0.6416153846153844,0.0830396996380426,0.7013356129272474,0.0763229399819431,0.16,0.14358151282056553
"X1,mean,above_5",1,0.5918615384615385,0.0847404097312499,0.6104596619733113,0.0985423162886458,0.03,0.05153629230317336
"X1,mean,above_5",2,0.5364615384615385,0.0888643670975322,0.4736226829060521,0.1371728089213107,0.0,0.014706424326815348
"X1,mean,above_5",3,0.6003384615384616,0.0810772383587506,0.6394690910812835,0.0845386609000036,0.03,0.05488422386788128
"X1,mean,above_5",4,0.5920923076923077,0.0878301265185264,0.5774007810428067,0.1085078329934329,0.04,0.05818849505896617
"X1,mean,above_5",5,0.6007846153846154,0.0910988785906466,0.6441295668989574,0.0962535709589967,0.07,0.0780358303594536
"X1,mean,above_5",6,0.6187076923076923,0.0907832375112154,0.6238035544221004,0.1003658412391847,0.1,0.11011579794750137
"X1,mean,above_5",7,0.5997076923076923,0.0864942984747495,0.6464280816548511,0.0948216869907079,0.04,0.06598626998638835
"X1,mean,above_5",8,0.6137538461538461,0.083426563391344,0.6255675408379924,0.1039479095398512,0.08,0.08175019287864993
"X1,mean,above_5",9,0.5956923076923076,0.084456354051338,0.6489602630436195,0.0866492175525038,0.03,0.05588793112100299
"X1,mean,above_5",10,0.6054153846153847,0.0819950871670164,0.6246142992736889,0.0980060598193435,0.06,0.06432895759801938
"X1,mean,above_5",11,0.6083230769230769,0.0742272522084321,0.6629344440939089,0.0720626412978775,0.04,0.050580742638642984
"X1,mean,above_5",12,0.6072307692307692,0.0891855322997941,0.6383216524914401,0.095383351065231,0.09,0.08432417214707377
"X1,mean,above_5",13,0.6130923076923076,0.0760316019628773,0.6745864301740293,0.0722996990605216,0.04,0.06207080858187508
"X1,mean,above_5",14,0.6121230769230769,0.0844625977234964,0.6526741490575029,0.0890792469959064,0.08,0.08141584726532769
"X1,mean,above_5",15,0.6126153846153847,0.0792616817963348,0.6775391054166983,0.0769903081196806,0.08,0.0693065401127525
"X1,F_w_mean,above_4",1,0.5822615384615385,0.0954764954500946,0.6232154387734495,0.0944603351433448,0.05,0.06088576750758945
"X1,F_w_mean,above_4",2,0.5949384615384615,0.0891095449764903,0.5444414334868557,0.1283106372291848,0.06,0.06480016727634186
"X1,F_w_mean,above_4",3,0.624323076923077,0.086520837863577,0.6628764745039494,0.0842566403587458,0.11,0.11096649068022635
"X1,F_w_mean,above_4",4,0.6072923076923077,0.0865336737137083,0.5936621707615707,0.1166049576981736,0.1,0.07809041784789916
"X1,F_w_mean,above_4",5,0.6160923076923076,0.0835341888693436,0.6661347690132696,0.0823437356398848,0.13,0.08634585571462061
"X1,F_w_mean,above_4",6,0.5771692307692308,0.0883049369712199,0.5820708699436102,0.1063763117622796,0.05,0.041751213102819484
"X1,F_w_mean,above_4",7,0.6013692307692308,0.0825246299974317,0.6589021348808959,0.0801628276486629,0.05,0.059534233949955495
"X1,F_w_mean,above_4",8,0.5854923076923076,0.080034979039308,0.6113039525290156,0.0881520213137446,0.03,0.03549380599951468
"X1,F_w_mean,above_4",9,0.5872307692307692,0.0750442867273332,0.6495969684555487,0.0758615114944175,0.03,0.028555106555279042
"X1,F_w_mean,above_4",10,0.5827076923076923,0.0792055583489743,0.6159404748376173,0.0838555769462206,0.03,0.031469593704024246
"X1,F_w_mean,above_4",11,0.5986615384615385,0.0789959642441555,0.6583613893101925,0.0788819151633511,0.04,0.0481965554038718
"X1,F_w_mean,above_4",12,0.5902923076923077,0.0794196985684915,0.6244484650573481,0.0875044327971901,0.01,0.03927972730189433
"X1,F_w_mean,above_4",13,0.598276923076923,0.0790033420010652,0.6552326421146809,0.0815727821181418,0.03,0.04772637103582256
"X1,F_w_mean,above_4",14,0.5970923076923077,0.0841969781183407,0.6303537016193156,0.0925427054907073,0.07,0.057221628562855065
"X1,F_w_mean,above_4",15,0.6078,0.0845774054626464,0.6622576894825933,0.0839815882116447,0.08,0.07425277583564771
"X1,F_w_mean,above_5",1,0.5768153846153847,0.0874659034158741,0.6110193195755669,0.0890233221970611,0.02,0.039941633760628203
"X1,F_w_mean,above_5",2,0.5209076923076923,0.0822057154033125,0.4642541936155207,0.120528617941983,0.0,0.005487007234285968
"X1,F_w_mean,above_5",3,0.6264307692307691,0.0899326190896904,0.6707482845567024,0.0820875628592451,0.14,0.12473628004777026
"X1,F_w_mean,above_5",4,0.6184615384615385,0.0932754399202045,0.627333896174977,0.0946313004723621,0.1,0.11588795559178788
"X1,F_w_mean,above_5",5,0.6323384615384614,0.0904149487561646,0.676861360156931,0.0863682651267535,0.15,0.14003810949203377
"X1,F_w_mean,above_5",6,0.6215230769230768,0.0953010788045013,0.636335292470127,0.1013220978330918,0.12,0.12750702323194307
"X1,F_w_mean,above_5",7,0.6186615384615385,0.0886558815050856,0.6662531287017618,0.085341036996311,0.12,0.10458523549587206
"X1,F_w_mean,above_5",8,0.6242153846153847,0.0917035666809739,0.6414598824643282,0.0971707561857342,0.12,0.12434242964204767
"X1,F_w_mean,above_5",9,0.6159076923076923,0.0882270390197992,0.6592922310930396,0.0885450920657365,0.12,0.09797662905208804
"X1,F_w_mean,above_5",10,0.6092461538461538,0.0960782459722929,0.6291956665153418,0.1003408642290883,0.09,0.10440793139128068
"X1,F_w_mean,above_5",11,0.6094923076923078,0.0926092650674399,0.6492360274295385,0.0967506006412864,0.12,0.09658665820555468
"X1,F_w_mean,above_5",12,0.6060923076923078,0.0932020570156724,0.622086571041,0.1043235359110257,0.11,0.0918493907215282
"X1,F_w_mean,above_5",13,0.6112153846153846,0.0856914224508894,0.6525564960249,0.0893513091168648,0.09,0.08284440703063245
"X1,F_w_mean,above_5",14,0.6004461538461539,0.0925778853294403,0.618682270393876,0.1033639194993168,0.07,0.08084596137380051
"X1,F_w_mean,above_5",15,0.5981076923076923,0.0860754739686916,0.6440147435203216,0.088302409061372,0.07,0.06272584548610949
"X1,above_4,above_5",1,0.6037230769230769,0.0896534234224268,0.6420013955111102,0.1007898914678853,0.06,0.0794914077561808
"X1,above_4,above_5",2,0.5636153846153846,0.0866620655735106,0.5254830249012089,0.1226561638044519,0.02,0.02743372385868459
"X1,above_4,above_5",3,0.6163230769230769,0.0820638790009733,0.6666553905108217,0.0825477262880791,0.07,0.08299186482796461
"X1,above_4,above_5",4,0.6198,0.0807742577190231,0.6240678998989394,0.0996951326410367,0.07,0.08623720575134886
"X1,above_4,above_5",5,0.6075230769230768,0.0832379905867691,0.6608965331449084,0.0851801870253809,0.05,0.07059060396208694
"X1,above_4,above_5",6,0.6019538461538461,0.0869634637285604,0.6206543359188483,0.0960914329647932,0.05,0.07045466238496267
"X1,above_4,above_5",7,0.6147076923076923,0.0883337726162275,0.671545946487674,0.0900936536956909,0.06,0.09591417362832133
"X1,above_4,above_5",8,0.6035692307692307,0.0819507371144974,0.6263418082487593,0.0993359978521448,0.03,0.0614438425450039
"X1,above_4,above_5",9,0.6195076923076922,0.0859045514083085,0.6808227972749337,0.0838821058425972,0.1,0.09918283055856292
"X1,above_4,above_5",10,0.6095538461538461,0.0795848086958053,0.6538989925291883,0.084179063723241,0.05,0.06508504841589247
"X1,above_4,above_5",11,0.6182769230769231,0.0714493340576251,0.6922292961276081,0.0675487150005055,0.06,0.05894771304776103
"X1,above_4,above_5",12,0.6349076923076923,0.0802630866396444,0.6882307077429713,0.0807430160905,0.12,0.11805663630759988
"X1,above_4,above_5",13,0.6325384615384615,0.0715595915858174,0.7087814287094684,0.0649527202584249,0.07,0.0866047316541193
"X1,above_4,above_5",14,0.6468153846153846,0.0833296029145314,0.70544560427468,0.0793920751769778,0.12,0.1590766318948651
"X1,above_4,above_5",15,0.6405999999999998,0.074198484808849,0.716399815457289,0.0656933744931581,0.09,0.11412551873272925
"X3,X5,X6",1,0.4998153846153846,0.0949566777582681,0.5415850118162482,0.1040584977330519,0.0,0.007673159945417618
"X3,X5,X6",2,0.5305230769230769,0.0876014968394987,0.4373760757475625,0.1500869994875934,0.01,0.011390279119303681
"X3,X5,X6",3,0.5428153846153846,0.0878301359503962,0.5703632495316532,0.102946188116455,0.03,0.01653585182633388
"X3,X5,X6",4,0.5523076923076924,0.0911795160220311,0.5218065972938845,0.1221987141556047,0.02,0.025658564894735503
"X3,X5,X6",5,0.5727538461538462,0.0781481811998978,0.6228093143517591,0.0784851395721502,0.04,0.022101867431342126
"X3,X5,X6",6,0.5977538461538462,0.082633695148919,0.6054225232571828,0.1006123264338891,0.03,0.0547560266622501
"X3,X5,X6",7,0.6070153846153846,0.0785927470041402,0.6627077894167356,0.0768928371350849,0.05,0.05881089967769182
"X3,X5,X6",8,0.5909384615384616,0.0809151487780572,0.619735394234068,0.0916023840519429,0.06,0.0428427558846205
"X3,X5,X6",9,0.6161846153846153,0.0747836263444797,0.6758617725894602,0.0723927419451591,0.06,0.06401341085696632
"X3,X5,X6",10,0.6005999999999999,0.0872485112875485,0.6343209062905912,0.0938770888056581,0.08,0.06902128393602924
"X3,X5,X6",11,0.6116769230769231,0.0822529206689943,0.6701510031094411,0.0829104689936071,0.06,0.07514223992600022
"X3,X5,X6",12,0.5992153846153846,0.085579540495841,0.6351609652509383,0.0929481255345366,0.06,0.0632285998252976
"X3,X5,X6",13,0.6036923076923078,0.08151059030188,0.663968025126795,0.0825151279099361,0.06,0.06062042419284264
"X3,X5,X6",14,0.5925538461538461,0.0815192197905884,0.6259721795831413,0.096292464347774,0.06,0.045892289270372255
"X3,X5,X6",15,0.595323076923077,0.0787860318620505,0.6610978547041788,0.0777741546769766,0.05,0.0436883462403681
"X3,X5,mean",1,0.4536769230769231,0.0907712894160291,0.5002343546313363,0.1075389850137658,0.0,0.0011666230645327458
"X3,X5,mean",2,0.4495846153846154,0.0780704749137241,0.3264938181935422,0.1251340139600235,0.0,0.00016418596636336158
"X3,X5,mean",3,0.5025538461538461,0.0927347097398409,0.5440870193751295,0.1123143647597993,0.0,0.007090333879479771
"X3,X5,mean",4,0.4862923076923077,0.085109910144082,0.448824456124817,0.1302917356432948,0.0,0.002095296481896214
"X3,X5,mean",5,0.5136307692307692,0.0922258662968322,0.5788798299219622,0.0951081645779901,0.02,0.00948602560905154
"X3,X5,mean",6,0.5179692307692307,0.0973438680095118,0.515512760316986,0.1140206023298236,0.03,0.01469696800062359
"X3,X5,mean",7,0.5335384615384615,0.0919068218650032,0.5993818131584837,0.0927089920159505,0.02,0.01627394091631207
"X3,X5,mean",8,0.5033076923076923,0.0899223530930925,0.5123269277784918,0.1093251212430955,0.01,0.005851452175861582
"X3,X5,mean",9,0.5461230769230769,0.0934333873399786,0.6087707437886231,0.0955057937828322,0.01,0.024534008515901484
"X3,X5,mean",10,0.5211846153846154,0.082614913334854,0.5415000126847842,0.0969284257312628,0.0,0.00574266548215463
"X3,X5,mean",11,0.5552615384615386,0.0899818995605266,0.6103010206943847,0.0894482062209347,0.02,0.026072847175906633
"X3,X5,mean",12,0.5528153846153845,0.0905384432390021,0.572075341464101,0.0999555838243408,0.02,0.025173161535508748
"X3,X5,mean",13,0.5576307692307693,0.0903034778206735,0.6093866145734157,0.0934045817350923,0.04,0.028145411627384376
"X3,X5,mean",14,0.5576153846153846,0.0847876219055727,0.571109074182655,0.0962156508871071,0.02,0.021019482375571052
"X3,X5,mean",15,0.5607538461538463,0.0843154109324627,0.6059759070165491,0.0929833636489476,0.03,0.02235897218785643
"X3,X5,F_w_mean",1,0.5573076923076923,0.0836208334506554,0.5983460144677016,0.0850643046743748,0.02,0.019452853250198632
"X3,X5,F_w_mean",2,0.5120307692307693,0.0916115751969104,0.45333908711887,0.1370637971372897,0.01,0.008673338954671261
"X3,X5,F_w_mean",3,0.5795384615384616,0.0987779770869825,0.6344376723500474,0.0974036104388109,0.03,0.0638506366143825
"X3,X5,F_w_mean",4,0.5329692307692308,0.0974802677650728,0.5105671611486942,0.1361323362291752,0.04,0.021627594609585188
"X3,X5,F_w_mean",5,0.5487846153846155,0.097230841041843,0.6104377649473561,0.098635842057188,0.01,0.0311773953169473
