features,model,acc_mean,acc_std,f1_mean,f1_std,above_73,norm_above_73,acc_mean_above_73
"X1,X5,above_4,count_5",Categorical,0.6094153846153847,0.07884079681613795,0.6460019283345647,0.07918578633480788,0.06,0.06307401381202127,0.0
"X1,X5,above_5,count_3",Categorical,0.6063384615384616,0.07239512880405845,0.6388942636576374,0.07484160471313103,0.03,0.04380451393608764,0.0
"X1,X5,above_5,count_5",Categorical,0.5820615384615384,0.077324252340388,0.6193366511967988,0.08493979166705738,0.02,0.027859818439038175,0.0
"X1,X5,count_3,count_5",Categorical,0.6063384615384616,0.07239512880405845,0.6388942636576374,0.07484160471313103,0.03,0.04380451393608764,0.0
"X1,X6,above_4,above_5",Categorical,0.6347692307692308,0.08753318897194157,0.6653432536386306,0.09147189219604283,0.11,0.13831102093849523,0.0
"X1,X6,above_4,count_3",Categorical,0.6404153846153845,0.08992537471565787,0.689160177490472,0.0856759572841729,0.16,0.15957390459603982,0.0
"X1,X6,above_4,count_5",Categorical,0.6347692307692308,0.08753318897194157,0.6653432536386306,0.09147189219604283,0.11,0.13831102093849523,0.0
"X1,X6,above_5,count_3",Categorical,0.5873384615384616,0.0804992866299385,0.6257710222091177,0.08653903347028269,0.02,0.03817995756491377,0.0
"X1,X6,above_5,count_5",Categorical,0.61,0.08252078812864538,0.6407989424688464,0.0892595568982556,0.05,0.07294833802132139,0.0
"X1,X6,count_3,count_5",Categorical,0.5873384615384616,0.0804992866299385,0.6257710222091177,0.08653903347028269,0.02,0.03817995756491377,0.0
"X1,above_4,above_5,count_3",Categorical,0.6162307692307692,0.0819514577058782,0.6509617537728303,0.08608257304889919,0.07,0.08253024372928042,0.0
"X1,above_4,above_5,count_5",Categorical,0.6083538461538461,0.07865805104426907,0.6392663242390972,0.07710256931945325,0.05,0.060989662973788716,0.0
"X1,above_4,count_3,count_5",Categorical,0.6162307692307692,0.0819514577058782,0.6509617537728303,0.08608257304889919,0.07,0.08253024372928042,0.0
"X1,above_5,count_3,count_5",Categorical,0.6048,0.08232286847866888,0.637544216887225,0.08901837420967347,0.08,0.06414986166544845,0.0
"X3,X5,X6,above_4",Categorical,0.5991384615384615,0.07598141161654345,0.6657992666370361,0.07822286533829756,0.01,0.04250907933727843,0.0
"X3,X5,X6,above_5",Categorical,0.5590153846153846,0.08693587924782101,0.5942934243140653,0.0949527991850216,0.01,0.024603714659095277,0.0
"X3,X5,X6,count_3",Categorical,0.5761076923076922,0.08388311253194733,0.6274278994643285,0.09194150017758812,0.01,0.033282180497215985,0.0
"X3,X5,X6,count_5",Categorical,0.5590153846153846,0.08693587924782101,0.5942934243140653,0.0949527991850216,0.01,0.024603714659095277,0.0
"X3,X5,above_4,above_5",Categorical,0.5789076923076922,0.0768751527635948,0.6289129515479202,0.0824097187250622,0.0,0.024682563820125902,0.0
"X3,X5,above_4,count_3",Categorical,0.6018923076923077,0.07820405867280424,0.6684823724028646,0.08042791074059685,0.04,0.0506982522017545,0.0
"X3,X5,above_4,count_5",Categorical,0.5789076923076922,0.0768751527635948,0.6289129515479202,0.0824097187250622,0.0,0.024682563820125902,0.0
